ref_date,year,month,geo_level,geo_code,geo_name,parent_geo_code,parent_geo_name,total_sales_100m_cny,auto_sales_100m_cny,food_sales_100m_cny,ecommerce_sales_100m_cny,service_retail_100m_cny,yoy_change_pct,mom_change_sa_pct,real_yoy_change_pct,source_org,release_date,data_status
2021-01-01,2021,1,province,CN-GX,广西,CN-R-SC,华南,1319.48,116.52,153.67,360.27,491.47,6.474,0.211,4.478,国家统计局,2021-02-10,final
2021-01-01,2021,1,province,CN-HI,海南,CN-R-SC,华南,384.03,35.08,36.35,112.63,136.44,6.206,0.744,3.839,国家统计局,2021-02-10,final
2021-01-01,2021,1,province,CN-CQ,重庆,CN-R-SW,西南,1375.04,101.54,184.55,340.08,362.03,6.024,1.329,4.924,国家统计局,2021-02-10,final
2021-01-01,2021,1,province,CN-SC,四川,CN-R-SW,西南,2841.63,193.0,486.81,698.38,972.48,7.231,0.551,6.082,国家统计局,2021-02-10,final
2021-01-01,2021,1,province,CN-GZ,贵州,CN-R-SW,西南,1108.84,76.19,194.6,297.65,391.39,6.164,0.678,5.316,国家统计局,2021-02-10,final
2021-01-01,2021,1,province,CN-YN,云南,CN-R-SW,西南,1210.39,92.63,170.15,250.47,356.5,6.288,0.923,5.593,国家统计局,2021-02-10,final
2021-01-01,2021,1,province,CN-XZ,西藏,CN-R-SW,西南,133.56,8.7,22.93,31.07,34.69,7.82,1.203,6.961,国家统计局,2021-02-10,final
2021-01-01,2021,1,province,CN-SN,陕西,CN-R-NW,西北,1641.54,111.67,256.0,465.01,500.34,8.254,0.761,5.965,国家统计局,2021-02-10,final
2021-01-01,2021,1,province,CN-GS,甘肃,CN-R-NW,西北,502.34,27.48,77.33,109.99,137.02,9.016,0.921,6.863,国家统计局,2021-02-10,final
2021-01-01,2021,1,province,CN-QH,青海,CN-R-NW,西北,218.68,10.31,37.31,54.32,79.8,8.874,0.121,7.462,国家统计局,2021-02-10,final
2021-01-01,2021,1,province,CN-NX,宁夏,CN-R-NW,西北,306.77,17.7,58.56,73.31,91.9,8.339,0.881,6.811,国家统计局,2021-02-10,final
2021-01-01,2021,1,province,CN-XJ,新疆,CN-R-NW,西北,737.49,48.32,144.63,184.89,270.96,8.346,-0.031,7.255,国家统计局,2021-02-10,final
2021-01-01,2021,1,city,CN-GZ-GZ,广州,CN-GD,广东,1144.47,116.69,189.17,310.1,367.02,5.954,0.094,4.853,国家统计局,2021-02-10,final
2021-01-01,2021,1,city,CN-GD-SZ,深圳,CN-GD,广东,1387.61,137.09,235.82,401.69,480.73,8.737,0.346,6.824,国家统计局,2021-02-10,final
2021-01-01,2021,1,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,803.07,64.81,120.69,196.39,257.35,8.903,0.075,6.96,国家统计局,2021-02-10,final
2021-01-01,2021,1,city,CN-JS-NJ,南京,CN-JS,江苏,841.94,95.91,120.54,239.34,258.27,7.308,0.104,6.259,国家统计局,2021-02-10,final
2021-01-01,2021,1,city,CN-HB-WH,武汉,CN-HB,湖北,632.64,70.56,97.3,187.3,167.29,6.464,0.752,4.41,国家统计局,2021-02-10,final
2021-01-01,2021,1,city,CN-SC-CD,成都,CN-SC,四川,697.16,95.92,90.01,172.31,225.91,9.356,1.471,8.393,国家统计局,2021-02-10,final
2021-01-01,2021,1,city,CN-SN-XA,西安,CN-SN,陕西,384.17,31.09,48.49,108.37,106.11,7.955,1.56,6.779,国家统计局,2021-02-10,final
2021-01-01,2021,1,city,CN-JS-SZ,苏州,CN-JS,江苏,1288.48,137.25,177.65,344.78,399.75,9.116,1.223,7.853,国家统计局,2021-02-10,final
2021-01-01,2021,1,city,CN-SD-QD,青岛,CN-SD,山东,846.9,102.41,121.64,255.18,300.43,7.001,0.14,5.82,国家统计局,2021-02-10,final
2021-01-01,2021,1,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,563.65,68.0,77.03,155.25,169.71,7.746,1.374,6.806,国家统计局,2021-02-10,final
2021-02-01,2021,2,national,CN,中国,,,61110.58,8301.43,7587.35,15542.95,21124.81,6.996,1.376,4.925,国家统计局,2021-03-13,final
2021-02-01,2021,2,region,CN-R-NC,华北,CN,中国,7231.96,1003.82,937.57,2020.64,2073.47,10.088,0.99,7.912,国家统计局,2021-03-13,final
2021-02-01,2021,2,region,CN-R-NE,东北,CN,中国,2933.27,320.13,324.76,658.77,1015.93,10.155,0.539,8.285,国家统计局,2021-03-13,final
2021-02-01,2021,2,region,CN-R-EC,华东,CN,中国,24295.1,3424.69,3365.83,6037.52,8940.24,10.151,1.515,8.046,国家统计局,2021-03-13,final
2021-02-01,2021,2,region,CN-R-CC,华中,CN,中国,8136.43,894.1,831.59,2267.89,2757.97,10.282,1.906,7.751,国家统计局,2021-03-13,final
2021-02-01,2021,2,region,CN-R-SC,华南,CN,中国,7853.62,1118.89,971.81,1963.65,2773.21,9.6,0.21,6.885,国家统计局,2021-03-13,final
2021-02-01,2021,2,region,CN-R-SW,西南,CN,中国,6958.6,984.93,743.6,1671.47,2498.15,8.862,1.427,7.49,国家统计局,2021-03-13,final
2021-02-01,2021,2,region,CN-R-NW,西北,CN,中国,3701.6,554.87,412.19,923.0,1065.83,8.357,1.473,5.745,国家统计局,2021-03-13,final
2021-02-01,2021,2,province,CN-BJ,北京,CN-R-NC,华北,2175.85,321.85,279.25,617.97,593.16,8.841,0.757,7.21,国家统计局,2021-03-13,final
2021-02-01,2021,2,province,CN-TJ,天津,CN-R-NC,华北,814.55,126.86,88.15,243.8,236.11,9.437,1.944,7.787,国家统计局,2021-03-13,final
2021-02-01,2021,2,province,CN-HE,河北,CN-R-NC,华北,2177.92,283.26,271.46,630.62,647.78,8.144,0.596,5.859,国家统计局,2021-03-13,final
2021-02-01,2021,2,province,CN-SX,山西,CN-R-NC,华北,1201.06,168.15,178.3,291.39,331.51,8.99,0.799,7.756,国家统计局,2021-03-13,final
2021-02-01,2021,2,province,CN-NM,内蒙古,CN-R-NC,华北,862.57,103.7,120.42,236.86,264.92,9.954,0.438,7.083,国家统计局,2021-03-13,final
2021-02-01,2021,2,province,CN-LN,辽宁,CN-R-NE,东北,1498.85,194.52,176.58,344.54,506.98,6.4,0.976,5.223,国家统计局,2021-03-13,final
2021-02-01,2021,2,province,CN-JL,吉林,CN-R-NE,东北,614.77,57.47,63.38,129.26,211.42,7.823,0.88,6.022,国家统计局,2021-03-13,final
2021-02-01,2021,2,province,CN-HL,黑龙江,CN-R-NE,东北,819.65,68.14,84.8,184.97,297.53,6.793,1.374,5.274,国家统计局,2021-03-13,final
2021-02-01,2021,2,province,CN-SH,上海,CN-R-EC,华东,2296.75,318.45,293.54,568.32,820.99,8.926,0.61,7.181,国家统计局,2021-03-13,final
2021-02-01,2021,2,province,CN-JS,江苏,CN-R-EC,华东,5950.18,843.33,887.94,1491.37,2239.39,7.634,1.022,5.915,国家统计局,2021-03-13,final
2021-02-01,2021,2,province,CN-ZJ,浙江,CN-R-EC,华东,4222.99,640.41,521.37,1173.23,1495.17,9.795,0.371,7.916,国家统计局,2021-03-13,final
2021-02-01,2021,2,province,CN-AH,安徽,CN-R-EC,华东,2226.98,346.36,312.24,611.76,754.47,8.589,1.797,5.844,国家统计局,2021-03-13,final
2021-02-01,2021,2,province,CN-FJ,福建,CN-R-EC,华东,2467.57,357.13,354.98,541.69,975.54,10.128,0.434,8.687,国家统计局,2021-03-13,final
2021-02-01,2021,2,province,CN-JX,江西,CN-R-EC,华东,1558.44,154.13,206.71,393.73,583.12,6.754,1.652,4.414,国家统计局,2021-03-13,final
2021-02-01,2021,2,province,CN-SD,山东,CN-R-EC,华东,5572.18,764.89,789.05,1257.42,2071.56,6.871,0.974,4.307,国家统计局,2021-03-13,final
2021-02-01,2021,2,province,CN-HA,河南,CN-R-CC,华中,3027.06,356.8,333.49,869.43,1081.64,8.698,1.359,6.652,国家统计局,2021-03-13,final
2021-02-01,2021,2,province,CN-HB,湖北,CN-R-CC,华中,2720.59,308.98,267.4,712.55,990.39,9.41,0.613,7.943,国家统计局,2021-03-13,final
2021-02-01,2021,2,province,CN-HN,湖南,CN-R-CC,华中,2388.77,228.32,230.69,685.91,685.94,10.124,1.449,8.117,国家统计局,2021-03-13,final
2021-02-01,2021,2,province,CN-GD,广东,CN-R-SC,华南,6289.75,934.19,777.28,1574.85,2245.19,10.148,0.624,7.875,国家统计局,2021-03-13,final
2021-02-01,2021,2,province,CN-GX,广西,CN-R-SC,华南,1215.14,134.63,151.98,309.67,416.44,7.284,1.7,6.09,国家统计局,2021-03-13,final
2021-02-01,2021,2,province,CN-HI,海南,CN-R-SC,华南,348.73,50.06,42.55,79.13,111.58,6.461,1.547,4.485,国家统计局,2021-03-13,final
2021-02-01,2021,2,province,CN-CQ,重庆,CN-R-SW,西南,1411.58,237.77,176.19,366.31,473.14,6.573,1.417,5.278,国家统计局,2021-03-13,final
2021-02-01,2021,2,province,CN-SC,四川,CN-R-SW,西南,3065.52,395.2,306.95,732.25,1098.4,8.717,1.761,6.825,国家统计局,2021-03-13,final
2021-02-01,2021,2,province,CN-GZ,贵州,CN-R-SW,西南,1128.85,142.18,121.5,290.58,468.19,8.815,1.419,7.435,国家统计局,2021-03-13,final
2021-02-01,2021,2,province,CN-YN,云南,CN-R-SW,西南,1216.54,191.37,123.95,250.82,409.25,6.542,1.557,5.357,国家统计局,2021-03-13,final
2021-02-01,2021,2,province,CN-XZ,西藏,CN-R-SW,西南,136.11,18.41,15.01,31.51,49.17,8.251,1.061,6.726,国家统计局,2021-03-13,final
2021-02-01,2021,2,province,CN-SN,陕西,CN-R-NW,西北,1737.26,271.54,198.8,440.01,494.15,10.235,1.579,8.103,国家统计局,2021-03-13,final
2021-02-01,2021,2,province,CN-GS,甘肃,CN-R-NW,西北,535.61,86.76,58.61,147.44,171.81,7.904,1.039,6.689,国家统计局,2021-03-13,final
2021-02-01,2021,2,province,CN-QH,青海,CN-R-NW,西北,249.32,43.57,30.76,66.72,78.09,10.297,1.83,7.905,国家统计局,2021-03-13,final
2021-02-01,2021,2,province,CN-NX,宁夏,CN-R-NW,西北,357.55,58.05,39.68,85.88,110.08,6.355,0.198,4.826,国家统计局,2021-03-13,final
2021-02-01,2021,2,province,CN-XJ,新疆,CN-R-NW,西北,821.86,94.95,84.33,182.95,211.7,9.984,1.032,7.384,国家统计局,2021-03-13,final
2021-02-01,2021,2,city,CN-GZ-GZ,广州,CN-GD,广东,1148.71,160.29,155.53,361.44,359.72,9.148,1.701,6.547,国家统计局,2021-03-13,final
2021-02-01,2021,2,city,CN-GD-SZ,深圳,CN-GD,广东,1392.08,149.77,204.37,329.0,434.59,8.424,1.282,6.33,国家统计局,2021-03-13,final
2021-02-01,2021,2,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,833.1,74.5,128.92,254.46,225.72,9.707,1.598,7.369,国家统计局,2021-03-13,final
2021-02-01,2021,2,city,CN-JS-NJ,南京,CN-JS,江苏,920.52,85.96,159.63,225.13,311.51,7.926,0.961,5.44,国家统计局,2021-03-13,final
2021-02-01,2021,2,city,CN-HB-WH,武汉,CN-HB,湖北,659.9,70.58,86.31,200.32,201.34,7.792,1.072,6.502,国家统计局,2021-03-13,final
2021-02-01,2021,2,city,CN-SC-CD,成都,CN-SC,四川,750.64,90.9,99.13,183.22,196.1,7.388,1.15,5.654,国家统计局,2021-03-13,final
2021-02-01,2021,2,city,CN-SN-XA,西安,CN-SN,陕西,399.22,39.06,52.53,105.12,120.98,7.062,1.472,5.765,国家统计局,2021-03-13,final
2021-02-01,2021,2,city,CN-JS-SZ,苏州,CN-JS,江苏,1362.55,116.31,185.4,325.23,385.3,9.931,0.301,7.069,国家统计局,2021-03-13,final
2021-02-01,2021,2,city,CN-SD-QD,青岛,CN-SD,山东,889.36,113.62,154.63,281.81,261.13,7.584,1.379,5.865,国家统计局,2021-03-13,final
2021-02-01,2021,2,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,561.03,67.86,74.3,164.09,154.67,10.189,1.787,8.489,国家统计局,2021-03-13,final
2021-03-01,2021,3,national,CN,中国,,,61173.4,6549.22,10519.31,18365.23,17259.47,8.987,0.525,7.157,国家统计局,2021-04-10,final
2021-03-01,2021,3,region,CN-R-NC,华北,CN,中国,7100.6,1063.19,1123.78,2496.14,2140.79,9.395,0.647,7.89,国家统计局,2021-04-10,final
2021-03-01,2021,3,region,CN-R-NE,东北,CN,中国,2756.8,276.55,397.68,796.46,694.95,8.446,0.006,7.34,国家统计局,2021-04-10,final
2021-03-01,2021,3,region,CN-R-EC,华东,CN,中国,24595.66,2189.84,4645.01,6722.58,7128.54,10.037,-0.063,8.555,国家统计局,2021-04-10,final
2021-03-01,2021,3,region,CN-R-CC,华中,CN,中国,8213.57,857.51,1345.48,2418.38,2504.77,9.122,0.056,7.353,国家统计局,2021-04-10,final
2021-03-01,2021,3,region,CN-R-SC,华南,CN,中国,7979.79,761.85,1190.21,2363.71,1898.51,7.943,1.328,6.618,国家统计局,2021-04-10,final
2021-03-01,2021,3,region,CN-R-SW,西南,CN,中国,7018.61,918.05,1169.92,2305.68,1950.62,9.297,1.558,6.635,国家统计局,2021-04-10,final
2021-03-01,2021,3,region,CN-R-NW,西北,CN,中国,3508.37,482.23,647.22,1262.28,941.29,7.798,1.357,5.965,国家统计局,2021-04-10,final
2021-03-01,2021,3,province,CN-BJ,北京,CN-R-NC,华北,2070.79,243.84,279.32,658.77,548.46,10.263,0.044,8.006,国家统计局,2021-04-10,final
2021-03-01,2021,3,province,CN-TJ,天津,CN-R-NC,华北,853.07,139.15,151.85,330.66,259.67,8.344,1.001,6.609,国家统计局,2021-04-10,final
2021-03-01,2021,3,province,CN-HE,河北,CN-R-NC,华北,2118.29,370.7,358.93,800.55,653.39,9.62,-0.17,8.666,国家统计局,2021-04-10,final
2021-03-01,2021,3,province,CN-SX,山西,CN-R-NC,华北,1206.38,179.42,196.69,379.22,420.96,8.751,0.757,6.197,国家统计局,2021-04-10,final
2021-03-01,2021,3,province,CN-NM,内蒙古,CN-R-NC,华北,852.07,130.09,136.99,326.94,258.31,9.678,1.136,8.664,国家统计局,2021-04-10,final
2021-03-01,2021,3,province,CN-LN,辽宁,CN-R-NE,东北,1432.52,144.12,201.53,430.84,383.08,7.968,1.493,6.454,国家统计局,2021-04-10,final
2021-03-01,2021,3,province,CN-JL,吉林,CN-R-NE,东北,558.74,61.82,86.22,167.65,115.12,6.503,1.492,5.371,国家统计局,2021-04-10,final
2021-03-01,2021,3,province,CN-HL,黑龙江,CN-R-NE,东北,765.54,70.6,109.94,197.97,196.74,7.35,0.521,5.48,国家统计局,2021-04-10,final
2021-03-01,2021,3,province,CN-SH,上海,CN-R-EC,华东,2332.61,184.14,419.07,608.91,652.41,8.58,0.113,6.054,国家统计局,2021-04-10,final
2021-03-01,2021,3,province,CN-JS,江苏,CN-R-EC,华东,6314.04,517.19,1305.29,1785.64,1981.84,10.088,1.073,8.501,国家统计局,2021-04-10,final
2021-03-01,2021,3,province,CN-ZJ,浙江,CN-R-EC,华东,4361.01,459.83,684.82,1223.71,1356.15,9.484,-0.008,7.72,国家统计局,2021-04-10,final
2021-03-01,2021,3,province,CN-AH,安徽,CN-R-EC,华东,2327.04,167.22,407.28,642.33,623.67,7.865,1.304,5.652,国家统计局,2021-04-10,final
2021-03-01,2021,3,province,CN-FJ,福建,CN-R-EC,华东,2372.67,213.29,425.06,563.87,650.48,6.433,0.661,4.821,国家统计局,2021-04-10,final
2021-03-01,2021,3,province,CN-JX,江西,CN-R-EC,华东,1539.12,128.81,267.81,418.5,441.2,7.08,1.29,5.835,国家统计局,2021-04-10,final
2021-03-01,2021,3,province,CN-SD,山东,CN-R-EC,华东,5349.15,519.36,1135.68,1479.63,1422.8,9.698,0.338,7.004,国家统计局,2021-04-10,final
2021-03-01,2021,3,province,CN-HA,河南,CN-R-CC,华中,3048.82,295.07,507.05,855.74,965.63,7.28,1.353,6.195,国家统计局,2021-04-10,final
2021-03-01,2021,3,province,CN-HB,湖北,CN-R-CC,华中,2696.4,253.44,452.31,878.1,772.44,6.528,1.161,4.445,国家统计局,2021-04-10,final
2021-03-01,2021,3,province,CN-HN,湖南,CN-R-CC,华中,2468.35,309.0,386.12,684.54,766.7,9.279,0.859,8.16,国家统计局,2021-04-10,final
2021-03-01,2021,3,province,CN-GD,广东,CN-R-SC,华南,6373.29,610.69,967.38,1956.28,1518.03,8.252,-0.126,5.899,国家统计局,2021-04-10,final
2021-03-01,2021,3,province,CN-GX,广西,CN-R-SC,华南,1250.94,109.78,163.29,317.02,292.12,7.798,0.672,6.308,国家统计局,2021-04-10,final
2021-03-01,2021,3,province,CN-HI,海南,CN-R-SC,华南,355.57,41.38,59.53,90.41,88.36,9.836,1.574,8.285,国家统计局,2021-04-10,final
2021-03-01,2021,3,province,CN-CQ,重庆,CN-R-SW,西南,1399.24,162.94,213.49,395.46,398.33,8.233,1.426,6.651,国家统计局,2021-04-10,final
2021-03-01,2021,3,province,CN-SC,四川,CN-R-SW,西南,3097.64,381.71,544.98,1124.18,871.71,8.146,0.158,6.748,国家统计局,2021-04-10,final
2021-03-01,2021,3,province,CN-GZ,贵州,CN-R-SW,西南,1142.75,168.72,178.91,342.82,302.61,7.145,-0.059,4.67,国家统计局,2021-04-10,final
2021-03-01,2021,3,province,CN-YN,云南,CN-R-SW,西南,1239.65,184.32,211.13,394.13,332.75,6.834,1.577,4.79,国家统计局,2021-04-10,final
2021-03-01,2021,3,province,CN-XZ,西藏,CN-R-SW,西南,139.32,20.36,21.42,49.09,45.22,9.936,1.088,7.585,国家统计局,2021-04-10,final
2021-03-01,2021,3,province,CN-SN,陕西,CN-R-NW,西北,1637.44,245.85,297.45,565.37,445.37,7.956,1.477,6.444,国家统计局,2021-04-10,final
2021-03-01,2021,3,province,CN-GS,甘肃,CN-R-NW,西北,509.94,51.14,90.93,177.48,127.57,9.786,0.106,8.047,国家统计局,2021-04-10,final
2021-03-01,2021,3,province,CN-QH,青海,CN-R-NW,西北,229.6,33.38,39.91,77.25,69.54,6.732,0.41,5.384,国家统计局,2021-04-10,final
2021-03-01,2021,3,province,CN-NX,宁夏,CN-R-NW,西北,326.15,51.65,61.72,137.25,78.43,6.535,0.665,4.877,国家统计局,2021-04-10,final
2021-03-01,2021,3,province,CN-XJ,新疆,CN-R-NW,西北,805.24,100.21,157.21,304.93,220.39,8.869,-0.026,7.891,国家统计局,2021-04-10,final
2021-03-01,2021,3,city,CN-GZ-GZ,广州,CN-GD,广东,1136.46,157.51,160.03,348.1,366.18,9.054,0.154,7.517,国家统计局,2021-04-10,final
2021-03-01,2021,3,city,CN-GD-SZ,深圳,CN-GD,广东,1392.7,135.4,199.38,443.56,433.67,8.179,0.07,6.263,国家统计局,2021-04-10,final
2021-03-01,2021,3,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,856.12,110.63,147.26,220.67,234.71,7.157,1.516,5.952,国家统计局,2021-04-10,final
2021-03-01,2021,3,city,CN-JS-NJ,南京,CN-JS,江苏,940.19,121.02,124.46,296.88,324.03,9.111,1.386,7.559,国家统计局,2021-04-10,final
2021-03-01,2021,3,city,CN-HB-WH,武汉,CN-HB,湖北,659.64,75.7,116.59,152.68,183.78,9.635,1.337,8.295,国家统计局,2021-04-10,final
2021-03-01,2021,3,city,CN-SC-CD,成都,CN-SC,四川,759.06,87.1,104.71,181.55,199.5,7.011,1.35,5.454,国家统计局,2021-04-10,final
2021-03-01,2021,3,city,CN-SN-XA,西安,CN-SN,陕西,394.61,42.61,50.79,110.62,103.02,7.591,0.735,5.07,国家统计局,2021-04-10,final
2021-03-01,2021,3,city,CN-JS-SZ,苏州,CN-JS,江苏,1317.08,116.36,182.22,409.29,442.49,8.391,1.094,6.781,国家统计局,2021-04-10,final
2021-03-01,2021,3,city,CN-SD-QD,青岛,CN-SD,山东,895.19,80.53,147.29,229.86,294.96,8.628,1.444,6.765,国家统计局,2021-04-10,final
2021-03-01,2021,3,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,587.36,68.13,85.17,186.89,184.31,10.226,0.814,8.737,国家统计局,2021-04-10,final
2021-04-01,2021,4,national,CN,中国,,,61766.89,8469.01,10410.41,17906.49,18704.2,8.528,0.315,6.685,国家统计局,2021-05-11,final
2021-04-01,2021,4,region,CN-R-NC,华北,CN,中国,7336.53,1157.52,1279.21,2390.91,1953.49,7.958,0.224,6.278,国家统计局,2021-05-11,final
2021-04-01,2021,4,region,CN-R-NE,东北,CN,中国,2748.15,386.22,407.95,801.14,733.8,5.311,0.548,3.081,国家统计局,2021-05-11,final
2021-04-01,2021,4,region,CN-R-EC,华东,CN,中国,24772.21,3644.07,4146.19,6584.54,7764.5,5.699,1.386,4.552,国家统计局,2021-05-11,final
2021-04-01,2021,4,region,CN-R-CC,华中,CN,中国,7913.55,1184.32,1050.65,2195.06,2432.04,6.217,0.528,4.863,国家统计局,2021-05-11,final
2021-04-01,2021,4,region,CN-R-SC,华南,CN,中国,8246.2,1000.22,1484.94,2808.81,2433.94,8.148,1.828,6.296,国家统计局,2021-05-11,final
2021-04-01,2021,4,region,CN-R-SW,西南,CN,中国,7189.79,678.54,1396.11,1913.62,2312.11,4.743,1.174,2.618,国家统计局,2021-05-11,final
2021-04-01,2021,4,region,CN-R-NW,西北,CN,中国,3560.46,418.11,645.36,1212.41,1074.31,7.33,0.915,4.761,国家统计局,2021-05-11,final
2021-04-01,2021,4,province,CN-BJ,北京,CN-R-NC,华北,2165.57,340.67,386.18,840.48,608.6,6.012,1.428,3.995,国家统计局,2021-05-11,final
2021-04-01,2021,4,province,CN-TJ,天津,CN-R-NC,华北,861.47,163.08,155.68,319.13,223.6,5.306,0.207,3.839,国家统计局,2021-05-11,final
2021-04-01,2021,4,province,CN-HE,河北,CN-R-NC,华北,2227.07,381.54,413.41,638.54,621.03,6.395,1.038,4.521,国家统计局,2021-05-11,final
2021-04-01,2021,4,province,CN-SX,山西,CN-R-NC,华北,1206.24,153.6,169.49,337.11,289.73,4.715,0.193,2.902,国家统计局,2021-05-11,final
2021-04-01,2021,4,province,CN-NM,内蒙古,CN-R-NC,华北,876.18,118.63,154.46,255.65,210.54,8.377,0.747,6.322,国家统计局,2021-05-11,final
2021-04-01,2021,4,province,CN-LN,辽宁,CN-R-NE,东北,1374.82,193.38,213.61,426.67,388.09,5.465,0.499,3.563,国家统计局,2021-05-11,final
2021-04-01,2021,4,province,CN-JL,吉林,CN-R-NE,东北,564.86,66.6,80.46,149.0,134.21,4.934,1.899,3.125,国家统计局,2021-05-11,final
2021-04-01,2021,4,province,CN-HL,黑龙江,CN-R-NE,东北,808.48,126.24,113.88,225.47,211.5,5.892,1.123,4.554,国家统计局,2021-05-11,final
2021-04-01,2021,4,province,CN-SH,上海,CN-R-EC,华东,2361.63,362.13,366.14,726.83,746.87,6.338,1.15,4.059,国家统计局,2021-05-11,final
2021-04-01,2021,4,province,CN-JS,江苏,CN-R-EC,华东,6154.85,749.37,1034.42,1649.16,1978.33,6.997,0.513,4.845,国家统计局,2021-05-11,final
2021-04-01,2021,4,province,CN-ZJ,浙江,CN-R-EC,华东,4319.36,725.74,875.44,1220.75,1234.57,8.148,1.375,5.671,国家统计局,2021-05-11,final
2021-04-01,2021,4,province,CN-AH,安徽,CN-R-EC,华东,2431.81,390.49,371.63,697.12,760.91,7.925,1.444,6.936,国家统计局,2021-05-11,final
2021-04-01,2021,4,province,CN-FJ,福建,CN-R-EC,华东,2454.26,358.25,358.73,564.93,796.62,4.843,1.551,2.104,国家统计局,2021-05-11,final
2021-04-01,2021,4,province,CN-JX,江西,CN-R-EC,华东,1557.63,175.53,277.94,408.04,417.62,6.892,1.664,4.782,国家统计局,2021-05-11,final
2021-04-01,2021,4,province,CN-SD,山东,CN-R-EC,华东,5492.67,882.55,861.89,1317.71,1829.58,7.422,0.371,5.773,国家统计局,2021-05-11,final
2021-04-01,2021,4,province,CN-HA,河南,CN-R-CC,华中,2869.9,527.67,366.99,818.89,874.9,7.892,1.46,6.119,国家统计局,2021-05-11,final
2021-04-01,2021,4,province,CN-HB,湖北,CN-R-CC,华中,2678.85,341.37,374.97,721.61,780.84,7.15,0.356,5.313,国家统计局,2021-05-11,final
2021-04-01,2021,4,province,CN-HN,湖南,CN-R-CC,华中,2364.8,315.28,308.69,654.56,776.3,6.778,1.911,5.694,国家统计局,2021-05-11,final
2021-04-01,2021,4,province,CN-GD,广东,CN-R-SC,华南,6576.01,786.18,1209.93,2271.25,1864.78,5.624,1.75,3.53,国家统计局,2021-05-11,final
2021-04-01,2021,4,province,CN-GX,广西,CN-R-SC,华南,1293.9,174.84,222.79,426.17,442.12,6.638,1.297,5.124,国家统计局,2021-05-11,final
2021-04-01,2021,4,province,CN-HI,海南,CN-R-SC,华南,376.29,39.2,52.22,111.38,127.04,8.37,1.512,6.571,国家统计局,2021-05-11,final
2021-04-01,2021,4,province,CN-CQ,重庆,CN-R-SW,西南,1426.52,139.39,308.48,366.28,415.84,5.683,0.514,4.415,国家统计局,2021-05-11,final
2021-04-01,2021,4,province,CN-SC,四川,CN-R-SW,西南,3112.33,293.43,574.34,911.96,1122.21,6.039,0.202,4.528,国家统计局,2021-05-11,final
2021-04-01,2021,4,province,CN-GZ,贵州,CN-R-SW,西南,1216.08,112.04,214.39,294.02,362.57,5.982,0.767,3.936,国家统计局,2021-05-11,final
2021-04-01,2021,4,province,CN-YN,云南,CN-R-SW,西南,1291.91,120.44,270.73,304.64,368.33,8.022,0.643,5.481,国家统计局,2021-05-11,final
