ref_date,year,month,geo_level,geo_code,geo_name,parent_geo_code,parent_geo_name,total_index,manufacturing_index,mining_index,utilities_index,hightech_index,equipment_mfg_index,capacity_utilization_pct,yoy_growth_pct,mom_growth_sa_pct,source_org,release_date,data_status
2021-12-01,2021,12,province,CN-SN,陕西,CN-R-NW,西北,143.092,147.455,139.173,150.935,161.441,149.895,78.129,7.128,0.537,国家统计局,2022-01-10,final
2021-12-01,2021,12,province,CN-GS,甘肃,CN-R-NW,西北,139.953,138.408,136.306,151.618,151.716,153.988,77.578,6.674,0.586,国家统计局,2022-01-10,final
2021-12-01,2021,12,province,CN-QH,青海,CN-R-NW,西北,150.813,154.158,145.466,162.542,168.766,157.839,76.309,5.568,-0.033,国家统计局,2022-01-10,final
2021-12-01,2021,12,province,CN-NX,宁夏,CN-R-NW,西北,150.227,152.404,139.631,163.712,168.442,159.316,75.782,6.837,0.425,国家统计局,2022-01-10,final
2021-12-01,2021,12,province,CN-XJ,新疆,CN-R-NW,西北,144.376,149.145,141.138,149.993,163.696,155.95,77.957,5.14,-0.263,国家统计局,2022-01-10,final
2021-12-01,2021,12,city,CN-GZ-GZ,广州,CN-GD,广东,142.716,144.007,133.68,147.834,157.768,151.781,77.065,7.705,-0.262,国家统计局,2022-01-10,final
2021-12-01,2021,12,city,CN-GD-SZ,深圳,CN-GD,广东,137.829,143.2,131.109,146.588,151.548,148.908,77.846,7.747,0.036,国家统计局,2022-01-10,final
2021-12-01,2021,12,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,139.142,142.399,133.33,141.753,149.969,142.533,76.738,5.417,0.886,国家统计局,2022-01-10,final
2021-12-01,2021,12,city,CN-JS-NJ,南京,CN-JS,江苏,139.487,142.81,132.817,141.11,151.4,149.243,75.009,5.0,0.682,国家统计局,2022-01-10,final
2021-12-01,2021,12,city,CN-HB-WH,武汉,CN-HB,湖北,150.393,151.685,137.469,159.672,164.793,157.274,75.943,5.15,0.464,国家统计局,2022-01-10,final
2021-12-01,2021,12,city,CN-SC-CD,成都,CN-SC,四川,139.86,141.559,126.791,151.286,152.943,143.845,75.507,6.55,-0.159,国家统计局,2022-01-10,final
2021-12-01,2021,12,city,CN-SN-XA,西安,CN-SN,陕西,150.163,149.477,135.907,156.028,166.115,161.091,76.725,6.268,0.54,国家统计局,2022-01-10,final
2021-12-01,2021,12,city,CN-JS-SZ,苏州,CN-JS,江苏,142.389,147.84,131.059,153.844,164.862,154.494,77.45,7.582,0.371,国家统计局,2022-01-10,final
2021-12-01,2021,12,city,CN-SD-QD,青岛,CN-SD,山东,150.467,151.374,144.674,157.506,172.498,160.608,74.2,5.632,0.168,国家统计局,2022-01-10,final
2021-12-01,2021,12,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,144.817,143.331,141.321,155.827,165.817,152.017,76.808,6.603,0.517,国家统计局,2022-01-10,final
2022-01-01,2022,1,national,CN,中国,,,144.965,144.275,142.316,156.211,157.483,156.533,75.028,5.848,0.316,国家统计局,2022-02-10,final
2022-01-01,2022,1,region,CN-R-NC,华北,CN,中国,139.543,144.194,136.17,142.332,151.298,153.287,76.505,4.814,1.343,国家统计局,2022-02-10,final
2022-01-01,2022,1,region,CN-R-NE,东北,CN,中国,151.427,154.757,139.921,154.421,164.79,168.496,75.336,5.49,0.539,国家统计局,2022-02-10,final
2022-01-01,2022,1,region,CN-R-EC,华东,CN,中国,149.139,148.962,138.039,157.384,170.644,165.36,76.626,6.357,0.858,国家统计局,2022-02-10,final
2022-01-01,2022,1,region,CN-R-CC,华中,CN,中国,139.777,138.496,133.828,142.534,159.496,147.142,76.176,5.246,0.503,国家统计局,2022-02-10,final
2022-01-01,2022,1,region,CN-R-SC,华南,CN,中国,147.702,146.169,140.686,159.007,164.37,155.194,76.714,6.156,0.255,国家统计局,2022-02-10,final
2022-01-01,2022,1,region,CN-R-SW,西南,CN,中国,138.607,141.692,130.253,147.967,158.488,148.838,76.48,5.871,1.311,国家统计局,2022-02-10,final
2022-01-01,2022,1,region,CN-R-NW,西北,CN,中国,148.24,152.064,137.145,154.759,171.137,154.085,78.268,4.611,0.511,国家统计局,2022-02-10,final
2022-01-01,2022,1,province,CN-BJ,北京,CN-R-NC,华北,147.941,150.885,146.425,160.541,162.062,162.558,77.687,4.689,0.708,国家统计局,2022-02-10,final
2022-01-01,2022,1,province,CN-TJ,天津,CN-R-NC,华北,138.929,139.088,134.296,142.194,150.824,155.138,78.301,7.333,0.609,国家统计局,2022-02-10,final
2022-01-01,2022,1,province,CN-HE,河北,CN-R-NC,华北,151.044,153.063,141.913,157.712,173.256,167.573,76.266,6.27,1.291,国家统计局,2022-02-10,final
2022-01-01,2022,1,province,CN-SX,山西,CN-R-NC,华北,150.704,149.684,140.182,158.08,167.809,161.889,74.514,5.202,1.197,国家统计局,2022-02-10,final
2022-01-01,2022,1,province,CN-NM,内蒙古,CN-R-NC,华北,149.277,152.697,145.86,158.35,163.041,157.831,75.584,7.015,0.538,国家统计局,2022-02-10,final
2022-01-01,2022,1,province,CN-LN,辽宁,CN-R-NE,东北,139.565,143.883,131.377,141.896,151.859,143.906,77.959,6.772,0.663,国家统计局,2022-02-10,final
2022-01-01,2022,1,province,CN-JL,吉林,CN-R-NE,东北,141.744,139.919,129.901,151.125,155.582,157.713,75.849,5.964,0.958,国家统计局,2022-02-10,final
2022-01-01,2022,1,province,CN-HL,黑龙江,CN-R-NE,东北,151.259,153.576,136.675,153.114,176.007,167.352,78.299,5.787,0.944,国家统计局,2022-02-10,final
2022-01-01,2022,1,province,CN-SH,上海,CN-R-EC,华东,143.345,148.731,134.532,145.616,162.51,153.551,74.916,5.884,1.147,国家统计局,2022-02-10,final
2022-01-01,2022,1,province,CN-JS,江苏,CN-R-EC,华东,144.84,146.878,141.148,149.28,156.732,159.53,78.393,6.545,1.008,国家统计局,2022-02-10,final
2022-01-01,2022,1,province,CN-ZJ,浙江,CN-R-EC,华东,148.369,150.918,132.838,152.859,162.751,157.32,77.62,7.595,0.901,国家统计局,2022-02-10,final
2022-01-01,2022,1,province,CN-AH,安徽,CN-R-EC,华东,150.651,150.128,148.156,153.411,161.593,154.759,77.839,6.963,0.655,国家统计局,2022-02-10,final
2022-01-01,2022,1,province,CN-FJ,福建,CN-R-EC,华东,139.379,141.413,129.73,150.996,154.878,147.269,74.303,7.687,0.35,国家统计局,2022-02-10,final
2022-01-01,2022,1,province,CN-JX,江西,CN-R-EC,华东,148.085,146.339,146.41,155.35,159.447,159.743,76.813,5.104,0.903,国家统计局,2022-02-10,final
2022-01-01,2022,1,province,CN-SD,山东,CN-R-EC,华东,138.795,140.407,129.095,143.294,149.128,142.693,77.303,5.756,0.924,国家统计局,2022-02-10,final
2022-01-01,2022,1,province,CN-HA,河南,CN-R-CC,华中,143.518,143.461,141.896,153.56,158.835,152.386,74.75,6.607,0.284,国家统计局,2022-02-10,final
2022-01-01,2022,1,province,CN-HB,湖北,CN-R-CC,华中,141.07,146.317,132.358,148.719,158.958,148.413,76.28,6.243,0.662,国家统计局,2022-02-10,final
2022-01-01,2022,1,province,CN-HN,湖南,CN-R-CC,华中,150.71,152.667,147.543,163.152,166.402,165.913,76.862,7.471,1.188,国家统计局,2022-02-10,final
2022-01-01,2022,1,province,CN-GD,广东,CN-R-SC,华南,142.094,147.243,127.428,143.851,155.762,157.015,76.74,6.415,0.768,国家统计局,2022-02-10,final
2022-01-01,2022,1,province,CN-GX,广西,CN-R-SC,华南,138.509,142.247,135.08,141.632,152.083,152.501,75.13,7.043,1.154,国家统计局,2022-02-10,final
2022-01-01,2022,1,province,CN-HI,海南,CN-R-SC,华南,147.004,152.369,137.609,148.481,161.555,159.751,75.972,6.648,1.331,国家统计局,2022-02-10,final
2022-01-01,2022,1,province,CN-CQ,重庆,CN-R-SW,西南,142.343,144.163,133.245,143.978,154.912,147.392,78.229,7.63,0.281,国家统计局,2022-02-10,final
2022-01-01,2022,1,province,CN-SC,四川,CN-R-SW,西南,148.121,150.551,136.176,159.777,161.083,154.026,77.204,7.237,0.966,国家统计局,2022-02-10,final
2022-01-01,2022,1,province,CN-GZ,贵州,CN-R-SW,西南,144.299,141.78,129.546,148.849,164.461,150.696,74.916,7.083,0.16,国家统计局,2022-02-10,final
2022-01-01,2022,1,province,CN-YN,云南,CN-R-SW,西南,149.886,154.62,146.257,158.503,163.895,158.064,75.981,7.477,0.468,国家统计局,2022-02-10,final
2022-01-01,2022,1,province,CN-XZ,西藏,CN-R-SW,西南,142.393,143.786,130.434,154.904,152.98,156.118,77.416,5.503,0.201,国家统计局,2022-02-10,final
2022-01-01,2022,1,province,CN-SN,陕西,CN-R-NW,西北,138.811,139.018,129.273,143.892,154.697,151.851,78.118,6.866,0.379,国家统计局,2022-02-10,final
2022-01-01,2022,1,province,CN-GS,甘肃,CN-R-NW,西北,144.793,144.488,129.339,153.931,167.077,156.227,75.866,7.559,0.274,国家统计局,2022-02-10,final
2022-01-01,2022,1,province,CN-QH,青海,CN-R-NW,西北,141.932,139.101,132.417,145.987,153.697,145.341,78.396,6.719,0.352,国家统计局,2022-02-10,final
2022-01-01,2022,1,province,CN-NX,宁夏,CN-R-NW,西北,151.015,156.26,148.884,158.087,170.431,157.168,77.336,7.063,0.778,国家统计局,2022-02-10,final
2022-01-01,2022,1,province,CN-XJ,新疆,CN-R-NW,西北,138.415,141.561,128.937,141.676,158.433,144.411,77.011,6.964,1.347,国家统计局,2022-02-10,final
2022-01-01,2022,1,city,CN-GZ-GZ,广州,CN-GD,广东,151.554,150.599,147.551,159.29,175.546,158.538,76.949,4.766,1.293,国家统计局,2022-02-10,final
2022-01-01,2022,1,city,CN-GD-SZ,深圳,CN-GD,广东,150.955,150.832,140.015,158.967,165.642,154.833,76.078,5.558,0.548,国家统计局,2022-02-10,final
2022-01-01,2022,1,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,140.905,141.6,128.368,152.427,151.091,145.027,75.799,5.302,0.647,国家统计局,2022-02-10,final
2022-01-01,2022,1,city,CN-JS-NJ,南京,CN-JS,江苏,151.469,151.01,138.605,159.367,167.221,156.739,76.796,7.388,0.875,国家统计局,2022-02-10,final
2022-01-01,2022,1,city,CN-HB-WH,武汉,CN-HB,湖北,141.061,142.799,137.623,151.76,165.023,152.487,78.468,5.959,1.138,国家统计局,2022-02-10,final
2022-01-01,2022,1,city,CN-SC-CD,成都,CN-SC,四川,141.583,142.798,128.322,151.359,161.703,148.187,77.298,4.979,0.575,国家统计局,2022-02-10,final
2022-01-01,2022,1,city,CN-SN-XA,西安,CN-SN,陕西,139.046,141.414,136.138,140.942,162.257,152.3,76.321,5.881,0.888,国家统计局,2022-02-10,final
2022-01-01,2022,1,city,CN-JS-SZ,苏州,CN-JS,江苏,148.512,150.831,144.337,159.117,169.656,157.076,75.401,5.841,0.493,国家统计局,2022-02-10,final
2022-01-01,2022,1,city,CN-SD-QD,青岛,CN-SD,山东,151.01,156.596,141.434,159.731,175.444,159.115,78.404,4.585,1.293,国家统计局,2022-02-10,final
2022-01-01,2022,1,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,143.936,144.352,138.535,150.655,155.138,147.628,77.924,4.83,1.274,国家统计局,2022-02-10,final
2022-02-01,2022,2,national,CN,中国,,,145.823,147.361,140.465,149.292,164.086,161.545,78.29,7.36,1.064,国家统计局,2022-03-13,final
2022-02-01,2022,2,region,CN-R-NC,华北,CN,中国,145.669,146.529,131.877,149.274,168.929,160.414,75.603,6.084,0.045,国家统计局,2022-03-13,final
2022-02-01,2022,2,region,CN-R-NE,东北,CN,中国,151.704,153.988,142.358,154.536,170.357,158.791,75.008,6.035,0.322,国家统计局,2022-03-13,final
2022-02-01,2022,2,region,CN-R-EC,华东,CN,中国,148.145,152.602,131.912,152.853,170.214,154.715,75.603,8.189,0.542,国家统计局,2022-03-13,final
2022-02-01,2022,2,region,CN-R-CC,华中,CN,中国,141.757,140.737,134.312,144.05,161.562,157.853,77.667,7.052,0.506,国家统计局,2022-03-13,final
2022-02-01,2022,2,region,CN-R-SC,华南,CN,中国,146.111,145.229,132.328,154.093,169.442,153.498,76.14,7.537,0.421,国家统计局,2022-03-13,final
2022-02-01,2022,2,region,CN-R-SW,西南,CN,中国,142.388,145.26,140.678,148.988,155.488,157.365,77.818,8.17,0.203,国家统计局,2022-03-13,final
2022-02-01,2022,2,region,CN-R-NW,西北,CN,中国,148.787,150.124,134.924,156.776,173.168,154.502,76.637,8.615,0.116,国家统计局,2022-03-13,final
2022-02-01,2022,2,province,CN-BJ,北京,CN-R-NC,华北,152.761,155.745,141.567,166.022,166.026,157.339,74.417,5.926,0.989,国家统计局,2022-03-13,final
2022-02-01,2022,2,province,CN-TJ,天津,CN-R-NC,华北,139.662,145.238,136.329,148.206,154.541,143.085,74.339,6.968,0.954,国家统计局,2022-03-13,final
2022-02-01,2022,2,province,CN-HE,河北,CN-R-NC,华北,148.284,145.527,145.655,160.071,172.988,165.695,74.41,8.118,0.566,国家统计局,2022-03-13,final
2022-02-01,2022,2,province,CN-SX,山西,CN-R-NC,华北,143.476,148.658,130.92,147.493,167.156,149.911,74.699,7.963,0.656,国家统计局,2022-03-13,final
2022-02-01,2022,2,province,CN-NM,内蒙古,CN-R-NC,华北,149.643,154.267,147.88,158.354,168.391,166.549,77.889,8.078,0.232,国家统计局,2022-03-13,final
2022-02-01,2022,2,province,CN-LN,辽宁,CN-R-NE,东北,146.614,148.677,132.865,151.634,171.278,162.188,74.904,8.65,0.73,国家统计局,2022-03-13,final
2022-02-01,2022,2,province,CN-JL,吉林,CN-R-NE,东北,150.483,152.632,135.622,158.471,164.816,165.492,77.173,8.521,0.524,国家统计局,2022-03-13,final
2022-02-01,2022,2,province,CN-HL,黑龙江,CN-R-NE,东北,151.109,155.527,139.894,153.499,166.735,160.941,77.559,6.074,0.074,国家统计局,2022-03-13,final
2022-02-01,2022,2,province,CN-SH,上海,CN-R-EC,华东,148.095,146.729,133.122,153.397,159.109,161.089,77.556,5.942,0.49,国家统计局,2022-03-13,final
2022-02-01,2022,2,province,CN-JS,江苏,CN-R-EC,华东,140.536,141.991,132.768,153.081,160.254,151.274,78.231,7.38,0.216,国家统计局,2022-03-13,final
2022-02-01,2022,2,province,CN-ZJ,浙江,CN-R-EC,华东,149.902,153.886,138.505,155.751,171.602,159.019,76.659,7.752,0.889,国家统计局,2022-03-13,final
2022-02-01,2022,2,province,CN-AH,安徽,CN-R-EC,华东,143.456,141.679,134.297,150.154,154.679,149.177,76.747,7.833,0.483,国家统计局,2022-03-13,final
2022-02-01,2022,2,province,CN-FJ,福建,CN-R-EC,华东,151.262,156.42,140.259,160.543,170.651,155.841,74.861,5.882,-0.037,国家统计局,2022-03-13,final
2022-02-01,2022,2,province,CN-JX,江西,CN-R-EC,华东,147.123,150.963,132.802,152.91,162.152,164.268,74.189,7.587,0.325,国家统计局,2022-03-13,final
2022-02-01,2022,2,province,CN-SD,山东,CN-R-EC,华东,138.63,138.993,133.109,144.923,157.693,149.297,77.495,7.353,1.039,国家统计局,2022-03-13,final
2022-02-01,2022,2,province,CN-HA,河南,CN-R-CC,华中,148.797,147.921,138.049,150.788,159.377,153.923,77.708,8.789,0.353,国家统计局,2022-03-13,final
2022-02-01,2022,2,province,CN-HB,湖北,CN-R-CC,华中,146.992,147.755,136.866,155.808,164.965,159.491,77.468,6.769,0.668,国家统计局,2022-03-13,final
2022-02-01,2022,2,province,CN-HN,湖南,CN-R-CC,华中,148.422,153.556,137.425,161.685,173.203,154.996,78.133,6.378,0.041,国家统计局,2022-03-13,final
2022-02-01,2022,2,province,CN-GD,广东,CN-R-SC,华南,146.149,150.007,135.352,159.208,165.659,159.603,76.012,5.971,0.684,国家统计局,2022-03-13,final
2022-02-01,2022,2,province,CN-GX,广西,CN-R-SC,华南,144.867,150.252,142.426,149.586,157.894,158.914,75.71,6.507,0.736,国家统计局,2022-03-13,final
2022-02-01,2022,2,province,CN-HI,海南,CN-R-SC,华南,139.944,138.805,127.687,150.608,154.899,152.035,75.579,8.092,0.33,国家统计局,2022-03-13,final
2022-02-01,2022,2,province,CN-CQ,重庆,CN-R-SW,西南,141.507,145.288,134.312,153.81,160.378,147.134,76.854,6.04,0.204,国家统计局,2022-03-13,final
2022-02-01,2022,2,province,CN-SC,四川,CN-R-SW,西南,143.303,143.897,139.045,151.512,164.216,153.756,75.238,6.034,0.115,国家统计局,2022-03-13,final
2022-02-01,2022,2,province,CN-GZ,贵州,CN-R-SW,西南,148.612,153.586,144.261,153.852,167.326,153.188,78.376,7.152,0.903,国家统计局,2022-03-13,final
2022-02-01,2022,2,province,CN-YN,云南,CN-R-SW,西南,138.855,140.931,125.973,142.151,162.122,146.867,77.611,7.92,0.89,国家统计局,2022-03-13,final
2022-02-01,2022,2,province,CN-XZ,西藏,CN-R-SW,西南,152.33,156.554,147.378,159.702,174.67,162.261,76.374,5.906,0.027,国家统计局,2022-03-13,final
2022-02-01,2022,2,province,CN-SN,陕西,CN-R-NW,西北,146.065,151.766,135.445,157.788,167.82,162.844,76.72,7.254,0.077,国家统计局,2022-03-13,final
2022-02-01,2022,2,province,CN-GS,甘肃,CN-R-NW,西北,146.398,146.439,137.713,153.282,158.369,163.044,77.58,6.211,0.255,国家统计局,2022-03-13,final
2022-02-01,2022,2,province,CN-QH,青海,CN-R-NW,西北,142.661,146.615,128.194,147.489,164.155,148.807,75.159,5.655,0.232,国家统计局,2022-03-13,final
2022-02-01,2022,2,province,CN-NX,宁夏,CN-R-NW,西北,151.127,156.167,142.115,163.259,170.481,164.392,78.377,7.079,0.076,国家统计局,2022-03-13,final
2022-02-01,2022,2,province,CN-XJ,新疆,CN-R-NW,西北,141.108,139.672,129.463,146.6,160.271,155.873,77.63,7.244,1.017,国家统计局,2022-03-13,final
2022-02-01,2022,2,city,CN-GZ-GZ,广州,CN-GD,广东,148.415,153.458,137.598,157.542,167.189,160.115,77.485,7.723,-0.047,国家统计局,2022-03-13,final
2022-02-01,2022,2,city,CN-GD-SZ,深圳,CN-GD,广东,145.589,144.064,130.785,153.064,163.766,162.386,76.869,5.717,-0.084,国家统计局,2022-03-13,final
2022-02-01,2022,2,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,143.601,146.528,131.834,146.697,160.674,154.897,76.17,5.71,0.516,国家统计局,2022-03-13,final
2022-02-01,2022,2,city,CN-JS-NJ,南京,CN-JS,江苏,150.492,155.837,145.811,159.106,171.311,168.306,75.447,7.448,0.463,国家统计局,2022-03-13,final
2022-02-01,2022,2,city,CN-HB-WH,武汉,CN-HB,湖北,152.821,151.032,150.666,162.451,171.618,161.998,77.996,8.591,1.057,国家统计局,2022-03-13,final
2022-02-01,2022,2,city,CN-SC-CD,成都,CN-SC,四川,144.252,147.816,131.39,147.38,164.488,151.641,77.773,8.126,0.418,国家统计局,2022-03-13,final
2022-02-01,2022,2,city,CN-SN-XA,西安,CN-SN,陕西,152.554,149.983,138.406,164.008,167.782,164.954,77.48,7.075,0.028,国家统计局,2022-03-13,final
2022-02-01,2022,2,city,CN-JS-SZ,苏州,CN-JS,江苏,146.212,147.305,138.18,157.508,168.772,161.597,78.049,7.306,0.865,国家统计局,2022-03-13,final
2022-02-01,2022,2,city,CN-SD-QD,青岛,CN-SD,山东,150.508,155.932,146.81,155.052,165.021,165.004,77.403,8.287,0.749,国家统计局,2022-03-13,final
2022-02-01,2022,2,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,149.082,148.344,141.494,156.286,173.817,158.181,74.669,8.265,0.902,国家统计局,2022-03-13,final
2022-03-01,2022,3,national,CN,中国,,,146.53,147.053,142.093,155.705,161.855,160.19,78.064,7.684,0.107,国家统计局,2022-04-10,final
2022-03-01,2022,3,region,CN-R-NC,华北,CN,中国,146.779,144.123,145.242,153.899,163.967,160.719,78.38,5.962,0.476,国家统计局,2022-04-10,final
2022-03-01,2022,3,region,CN-R-NE,东北,CN,中国,145.606,145.753,130.13,148.351,162.793,152.947,76.076,5.785,0.332,国家统计局,2022-04-10,final
2022-03-01,2022,3,region,CN-R-EC,华东,CN,中国,143.286,141.596,130.043,152.287,160.796,147.928,78.593,8.415,-0.128,国家统计局,2022-04-10,final
2022-03-01,2022,3,region,CN-R-CC,华中,CN,中国,148.348,148.937,141.978,159.632,168.042,161.427,78.341,7.361,0.378,国家统计局,2022-04-10,final
2022-03-01,2022,3,region,CN-R-SC,华南,CN,中国,139.955,137.815,129.061,144.586,158.107,152.867,77.5,6.113,-0.059,国家统计局,2022-04-10,final
2022-03-01,2022,3,region,CN-R-SW,西南,CN,中国,151.7,154.299,139.96,162.523,164.552,162.022,76.033,6.299,0.702,国家统计局,2022-04-10,final
2022-03-01,2022,3,region,CN-R-NW,西北,CN,中国,152.987,150.44,150.192,158.478,168.132,171.143,77.594,6.956,0.643,国家统计局,2022-04-10,final
2022-03-01,2022,3,province,CN-BJ,北京,CN-R-NC,华北,145.056,149.356,137.381,156.346,156.822,157.538,77.189,7.788,0.752,国家统计局,2022-04-10,final
2022-03-01,2022,3,province,CN-TJ,天津,CN-R-NC,华北,143.478,147.134,127.789,153.979,156.412,150.938,77.469,8.22,0.033,国家统计局,2022-04-10,final
2022-03-01,2022,3,province,CN-HE,河北,CN-R-NC,华北,141.625,144.939,126.087,145.463,153.597,148.308,77.195,6.085,0.589,国家统计局,2022-04-10,final
2022-03-01,2022,3,province,CN-SX,山西,CN-R-NC,华北,145.779,149.437,139.993,154.925,157.55,162.112,77.484,5.696,0.709,国家统计局,2022-04-10,final
2022-03-01,2022,3,province,CN-NM,内蒙古,CN-R-NC,华北,144.395,149.986,137.286,146.749,163.277,152.722,76.079,6.284,0.291,国家统计局,2022-04-10,final
2022-03-01,2022,3,province,CN-LN,辽宁,CN-R-NE,东北,147.934,147.672,133.366,154.385,172.905,164.222,78.384,6.99,0.733,国家统计局,2022-04-10,final
2022-03-01,2022,3,province,CN-JL,吉林,CN-R-NE,东北,142.026,147.48,137.399,154.319,157.779,158.523,78.516,6.401,0.612,国家统计局,2022-04-10,final
2022-03-01,2022,3,province,CN-HL,黑龙江,CN-R-NE,东北,147.9,152.105,131.782,153.615,166.019,159.227,76.244,8.213,0.438,国家统计局,2022-04-10,final
2022-03-01,2022,3,province,CN-SH,上海,CN-R-EC,华东,149.945,147.969,138.058,154.916,173.411,164.887,78.565,6.008,0.268,国家统计局,2022-04-10,final
2022-03-01,2022,3,province,CN-JS,江苏,CN-R-EC,华东,150.152,152.534,137.14,163.66,160.788,167.219,76.727,8.666,0.263,国家统计局,2022-04-10,final
